Time Predicted_BG
"29-Jun-2025 01:01:00" 258.51202132782
"29-Jun-2025 01:06:00" 276.335275064963
"29-Jun-2025 01:11:00" 284.814843173817
"29-Jun-2025 01:16:00" 292.871072238531
"29-Jun-2025 01:21:00" 302.451006517457
"29-Jun-2025 01:26:00" 300.360699797667
"29-Jun-2025 01:31:00" 298.919897487701
"29-Jun-2025 01:36:00" 312.331966995481
"29-Jun-2025 01:41:00" 309.79219889235
"29-Jun-2025 01:46:00" 312.331816045363
"29-Jun-2025 01:51:00" 311.682286322115
"29-Jun-2025 01:56:00" 307.82317251632
"29-Jun-2025 02:01:00" 310.123006451074
"29-Jun-2025 02:06:00" 312.73206377207
"29-Jun-2025 02:11:00" 319.888333231608
"29-Jun-2025 02:16:00" 328.748750785573
"29-Jun-2025 02:21:00" 310.089167691913
"29-Jun-2025 02:26:00" 289.695948026955
"29-Jun-2025 02:31:00" 273.840004505595
"29-Jun-2025 02:36:00" 298.720064823697
"29-Jun-2025 02:41:00" 296.833835550496
"29-Jun-2025 02:46:00" 284.79800950723
"29-Jun-2025 02:51:00" 270.827878762771
"29-Jun-2025 02:56:00" 260.873090922459
"29-Jun-2025 03:01:00" 252.034357710259
"29-Jun-2025 03:06:00" 252.433751020855
"29-Jun-2025 03:11:00" 275.869876018457
"29-Jun-2025 04:21:00" NaN
"29-Jun-2025 04:26:00" NaN
"29-Jun-2025 04:31:00" NaN
"29-Jun-2025 04:36:00" NaN
"29-Jun-2025 04:41:00" NaN
"29-Jun-2025 04:46:00" NaN
"29-Jun-2025 04:51:00" NaN
"29-Jun-2025 04:56:00" NaN
"29-Jun-2025 05:01:00" NaN
"29-Jun-2025 05:06:00" NaN
"29-Jun-2025 05:11:00" NaN
"29-Jun-2025 05:16:00" NaN
"29-Jun-2025 05:21:00" NaN
"29-Jun-2025 05:26:00" NaN
"29-Jun-2025 05:31:00" NaN
"29-Jun-2025 05:36:00" NaN
"29-Jun-2025 05:41:00" NaN
"29-Jun-2025 05:46:00" NaN
"29-Jun-2025 05:51:00" NaN
"29-Jun-2025 05:56:00" NaN
"29-Jun-2025 06:01:00" NaN
"29-Jun-2025 06:06:00" NaN
"29-Jun-2025 06:11:00" NaN
"29-Jun-2025 06:16:00" NaN
"29-Jun-2025 06:21:00" NaN
"29-Jun-2025 06:26:00" NaN
"29-Jun-2025 06:31:00" NaN
"29-Jun-2025 06:36:00" NaN
"29-Jun-2025 06:41:00" NaN
"29-Jun-2025 06:46:00" NaN
"29-Jun-2025 06:51:00" 127.917064269587
"29-Jun-2025 06:56:00" 149.882680466691
"29-Jun-2025 07:01:00" 179.694889886769
"29-Jun-2025 07:06:00" 159.33056351472
"29-Jun-2025 07:11:00" 142.729545219895
"29-Jun-2025 07:16:00" 164.862040658467
"29-Jun-2025 07:21:00" 164.639583303424
"29-Jun-2025 07:26:00" 176.181761735319
"29-Jun-2025 07:31:00" 172.398800185701
"29-Jun-2025 07:36:00" 180.018834600891
"29-Jun-2025 07:41:00" 183.525080083191
"29-Jun-2025 07:46:00" 169.391932889334
"29-Jun-2025 07:51:00" 157.2985423583
"29-Jun-2025 07:56:00" 163.454136633806
"29-Jun-2025 08:01:00" 150.133580041427
"29-Jun-2025 08:06:00" 157.214787147684
"29-Jun-2025 08:11:00" 152.54897516035
"29-Jun-2025 08:16:00" 146.268500742568
"29-Jun-2025 08:21:00" 136.608667338568
"29-Jun-2025 08:26:00" 135.054448142765
"29-Jun-2025 08:31:00" 137.410689257832
"29-Jun-2025 08:36:00" 146.001257524187
"29-Jun-2025 08:41:00" 161.490424818805
"29-Jun-2025 08:46:00" 180.371337177514
"29-Jun-2025 08:51:00" 204.819087677968
"29-Jun-2025 08:56:00" 213.792506134897
"29-Jun-2025 09:01:00" 223.112355337155
"29-Jun-2025 09:06:00" 228.698524406141
"29-Jun-2025 09:11:00" 255.92541925141
"29-Jun-2025 09:16:00" 258.971969199609
"29-Jun-2025 09:21:00" 251.551844539175
"29-Jun-2025 09:26:00" 264.284896262488
"29-Jun-2025 09:31:00" 270.920938232511
